,course_ID,course_name,semester,teacher,department,course_ID2
5372,79622,專題研究甲一,112-1,張倉榮,6020,BSE4001
5373,20010,專題研究甲一,112-1,蔡瑞彬,6020,BSE4001
5374,18839,專題研究甲一,112-1,蕭友晉,6020,BSE4001
5375,27712,專題研究甲一,112-1,謝正義,6020,BSE4001
5376,84436,專題研究甲一,112-1,余化龍,6020,BSE4001
5377,61639,專題研究甲一,112-1,任秀慧,6020,BSE4001
5378,77685,專題研究甲一,112-1,胡明哲,6020,BSE4001
5379,43905,專題研究甲一,112-1,黃國倉,6020,BSE4001
5380,50602,專題研究甲一,112-1,許少瑜,6020,BSE4001
5381,31406,專題研究甲一,112-1,廖國偉,6020,BSE4001
5382,67783,地下水流汙染傳輸,112-1,王昱力,6020,BSE5189
5383,36535,時空資料分析與繪圖,112-1,余化龍,6020,BSE5185
5384,86174,地下水,112-1,蔡瑞彬,6020,BSE5015
5385,74246,環境流體力學,112-1,張倉榮,6020,BSE5018
5386,11210,生態工程,112-1,任秀慧,6020,BSE5021
5387,37457,環境工程一,112-1,范致豪,6020,BSE5003
5388,51454,環境影響評估,112-1,黃宏斌,6020,BSE5070
5389,87883,環境生物物理學,112-1,謝正義,6020,BSE5035
5390,64550,渠道水力學,112-1,游晟暐,6020,BSE5010
5391,64249,類神經網路：理論與實務,112-1,張斐章,6020,BSE5114
5392,30053,景觀生態量測與規劃,112-1,林裕彬,6020,BSE5046
5393,95065,建築能源與環境模擬,112-1,黃國倉,6020,BSE5148
5394,80353,建築環境控制,112-1,黃國倉,6020,BSE5149
5395,45040,農業水資源規劃,112-1,江莉琦,6020,BSE5129
5396,36976,工程、倫理與法律,112-1,范致豪,6020,BSE5134
5397,26093,水文頻率分析,112-1,鄭克聲,6020,BSE5156
5398,26445,綠色工程,112-1,潘述元,6020,BSE5158
5399,33911,環境微生物,112-1,蕭友晉,6020,BSE5160
5400,18058,環境系統最佳化與網流分析,112-1,胡明哲,6020,BSE5168
5401,52189,地面水體污染傳輸模擬,112-1,江莉琦,6020,BSE5172
5402,53643,水文歷程與水會計,112-1,許少瑜,6020,BSE5196
5403,36265,基於神經網路之地下水力試驗分析2,112-1,蔡瑞彬,6020,BSE5201
5404,47898,生態檢核與生態復育學,112-1,任秀慧,6020,BSE5202
5405,76984,永續治理與影響力,112-1,童慶斌,6020,BSE5192
5406,47572,普通生物學丙,112-1,黃偉邦,6020,LS1009
5407,30663,普通生物學實驗丙,112-1,黃偉邦,6020,LS1017
5408,37764,普通生物學實驗丙,112-1,黃偉邦,6020,LS1017
5409,06202,微積分乙上,112-1,翁秉仁,6030,MATH1203
5410,86333,普通物理學乙上,112-1,胡德邦,6030,Phys1009
5411,63832,普通物理學實驗一,112-1,陳銘堯,6030,Phys1040
5412,77652,普通化學甲上,112-1,蔡蘊明,6030,Chem1005
5413,72173,普通化學實驗上,112-1,佘瑞琳,6030,Chem1011
5414,73919,分析化學乙上,112-1,何佳安,6030,Chem2011
5415,75081,分析化學實驗乙上,112-1,陳俊顯,6030,Chem2017
5416,74220,有機化學乙上,112-1,梁文傑,6030,Chem2025
5417,86842,有機化學實驗乙上,112-1,梁文傑,6030,Chem2033
5418,69545,物理化學上,112-1,王建隆,6030,Chem3007
5419,27502,現代農業體驗一,112-1,董致韡,6030,Agron1010
5420,58601,現代農業體驗一,112-1,林淑怡,6030,Agron1010
5421,30667,現代農業體驗一,112-1,陳億乘,6030,Agron1010
5422,57805,現代農業體驗一,112-1,莊汶博,6030,Agron1010
5423,12418,現代農業體驗二,112-1,張育森,6030,Agron1011
5424,67988,現代農業體驗二,112-1,林雅芬,6030,Agron1011
5425,55478,現代農業體驗二,112-1,賴喜美,6030,Agron1011
5426,17380,現代農業體驗二,112-1,廖國基,6030,Agron1011
5427,86256,現代農業體驗二,112-1,盧炯敏,6030,Agron1011
5428,63598,現代農業體驗二,112-1,顏炳郎,6030,Agron1011
5429,40345,現代農業體驗二,112-1,蔡明哲,6030,Agron1011
5430,75331,統計學,112-1,陳虹諺,6030,Agron2002
5431,85453,服務學習甲,112-1,賴喜美,6030,AC0004
5432,14410,服務學習乙,112-1,徐駿森,6030,AC0005
5433,79090,農業化學導論,112-1,賴喜美,6030,AC2001
5434,83626,土壤學,112-1,許正一,6030,AC2003
5435,20340,土壤學,112-1,李達源,6030,AC2003
5436,69373,土壤學實驗,112-1,許正一,6030,AC2004
5437,31981,土壤學實驗,112-1,許正一,6030,AC2004
5438,29266,土壤學實驗,112-1,許正一,6030,AC2004
5439,81127,土壤學實驗,112-1,許正一,6030,AC2004
5440,62179,土壤化學,112-1,王尚禮,6030,AC3002
5441,73138,植物生理學,112-1,盧  毅,6030,AC3007
5442,39048,環境微生物學,112-1,林乃君,6030,AC3009
5443,49293,環境微生物學實驗,112-1,林乃君,6030,AC3010
5444,82299,分子生物學,112-1,羅凱尹,6030,AC3037
5445,37786,食品化學一,112-1,蘇南維,6030,AC3024
5446,15357,校外實習,112-1,賴喜美,6030,AC4020
5447,14346,專題討論,112-1,施養信,6030,AC4015
5448,29459,學士論文上,112-1,賴喜美,6030,AC4023
5449,64659,學士論文上,112-1,王尚禮,6030,AC4023
5450,32178,學士論文上,112-1,施養信,6030,AC4023
5451,60035,學士論文上,112-1,林乃君,6030,AC4023
5452,17635,學士論文上,112-1,羅凱尹,6030,AC4023
5453,32539,專題研究一,112-1,蘇南維,6030,AC4012
5454,89015,專題研究一,112-1,王尚禮,6030,AC4012
5455,46293,專題研究一,112-1,施養信,6030,AC4012
5456,83182,專題研究一,112-1,許正一,6030,AC4012
5457,29703,專題研究一,112-1,徐駿森,6030,AC4012
5458,63280,專題研究一,112-1,林乃君,6030,AC4012
5459,31840,專題研究一,112-1,陳佩貞,6030,AC4012
5460,89123,專題研究一,112-1,羅凱尹,6030,AC4012
5461,49575,食品分析,112-1,賴喜美,6030,AC5091
5462,88523,食品分析實驗,112-1,賴喜美,6030,AC5092
5463,64576,食品分析實驗,112-1,賴喜美,6030,AC5092
5464,58610,食品加工學,112-1,蘇南維,6030,AC5008
5465,29232,植物養分之攝取與運輸,112-1,盧  毅,6030,AC5094
5466,49719,農業藥劑,112-1,顏瑞泓,6030,AC5041
5467,72912,土壤化學分析,112-1,何聖賓,6030,AC5044
5468,71049,植物生物技術概論,112-1,洪傳揚,6030,AC5063
5469,51176,分子辨識,112-1,徐駿森,6030,AC5066
5470,19229,環境毒物學原理,112-1,陳佩貞,6030,AC5067
5471,68105,土壤化學特論,112-1,王尚禮,6030,AC5068
5472,38233,藥用植物栽培與應用,112-1,黃良得,6030,AC5070
5473,13452,植物代謝物生物活性分析,112-1,黃良得,6030,AC5073
5474,83254,微生物學特論,112-1,楊秋忠,6030,AC5085
5475,17530,普通生物學乙上,112-1,周信宏,6030,LS1007
5476,80290,普通生物學實驗乙上,112-1,周信宏,6030,LS1015
5477,52458,普通生物學實驗乙上,112-1,周信宏,6030,LS1015
5478,75583,生物化學實驗,112-1,黃楓婷,6030,BST2003
5479,35484,生物化學乙上,112-1,楊健志,6030,BST3014
5480,82303,生物化學甲上,112-1,冀宏源,6030,BChem3012
5481,88634,微積分1,112-1,傅斯緯,6050,MATH4006
5482,65657,微積分1,112-1,陳健樺,6050,MATH4006
5483,57133,微積分1,112-1,鄭聖賢,6050,MATH4006
5484,61467,微積分2,112-1,傅斯緯,6050,MATH4007
5485,61939,微積分2,112-1,陳健樺,6050,MATH4007
5486,58849,微積分2,112-1,鄭聖賢,6050,MATH4007
5487,38752,普通物理學乙,112-1,邱雅萍,6050,Phys1008
5488,41114,普通物理學實驗一,112-1,藍劭宇,6050,Phys1040
5489,73919,分析化學乙上,112-1,何佳安,6050,Chem2011
5490,75081,分析化學實驗乙上,112-1,陳俊顯,6050,Chem2017
5491,74220,有機化學乙上,112-1,梁文傑,6050,Chem2025
5492,86842,有機化學實驗乙上,112-1,梁文傑,6050,Chem2033
5493,68664,分析化學,112-1,江建文,6050,Chem2040
5494,27502,現代農業體驗一,112-1,董致韡,6050,Agron1010
5495,58601,現代農業體驗一,112-1,林淑怡,6050,Agron1010
5496,30667,現代農業體驗一,112-1,陳億乘,6050,Agron1010
5497,57805,現代農業體驗一,112-1,莊汶博,6050,Agron1010
5498,12418,現代農業體驗二,112-1,張育森,6050,Agron1011
5499,67988,現代農業體驗二,112-1,林雅芬,6050,Agron1011
5500,55478,現代農業體驗二,112-1,賴喜美,6050,Agron1011
5501,17380,現代農業體驗二,112-1,廖國基,6050,Agron1011
5502,86256,現代農業體驗二,112-1,盧炯敏,6050,Agron1011
5503,63598,現代農業體驗二,112-1,顏炳郎,6050,Agron1011
5504,40345,現代農業體驗二,112-1,蔡明哲,6050,Agron1011
5505,74179,服務學習甲,112-1,林政道,6050,Forest0004
5506,76267,服務學習乙,112-1,劉奇璋,6050,Forest0005
5507,13220,服務學習乙,112-1,鄭森松,6050,Forest0005
5508,95017,樹木學及實習,112-1,鍾國芳,6050,Forest2001
5509,68757,林業概論,112-1,鄭舒婷,6050,Forest1003
5510,64279,林產學,112-1,林法勤,6050,Forest2044
5511,14628,林產學,112-1,張惠婷,6050,Forest2044
5512,71883,林木生理學,112-1,鹿兒陽,6050,Forest2008
5513,83801,森林經營學,112-1,邱祈榮,6050,Forest2046
5514,88241,森林經營學,112-1,鄭舒婷,6050,Forest2046
5515,18574,森林環境概論,112-1,梁偉立,6050,Forest2043
5516,34531,木材組織學及實驗,112-1,蔡明哲,6050,Forest2018
5517,43447,土砂災害概論,112-1,梁偉立,6050,Forest2028
5518,71982,育林學,112-1,曲芳華,6050,Forest2029
5519,20597,統計學,112-1,林政道,6050,Forest2031
5520,32872,應用生成式AI製作VR教案,112-1,余家斌 ,6050,Forest2049
5521,16238,遙感探測學,112-1,邱祈榮,6050,Forest3013
5522,16242,森林保護學,112-1,曲芳華,6050,Forest3048
5523,87485,森林氣候學及實習,112-1,中井太郎,6050,Forest3017
5524,54181,木材化學及實驗,112-1,柯淳涵,6050,Forest3019
5525,73287,木工機械及實習,112-1,林法勤,6050,Forest4001
5526,58860,木質家具產業概論,112-1,林法勤,6050,Forest3024
5527,28169,生物多樣性概論,112-1,丁宗蘇,6050,Forest3030
5528,77445,森林生物多樣性概論,112-1,丁宗蘇,6050,Forest3031
5529,25398,森林生物多樣性概論,112-1,丁宗蘇,6050,Forest3031
5530,74250,森林生物多樣性概論,112-1,丁宗蘇,6050,Forest3031
5531,42635,森林生物多樣性概論,112-1,丁宗蘇,6050,Forest3031
5532,20506,森林生物多樣性概論,112-1,丁宗蘇,6050,Forest3031
5533,65732,森林化學儀器分析,112-1,張惠婷,6050,Forest3032
5534,12217,製漿工程學,112-1,柯淳涵,6050,Forest3068
5535,41938,專題討論一,112-1,曲芳華,6050,Forest4021
5536,11264,專題討論一,112-1,鄭智馨,6050,Forest4021
5537,85957,專題討論一,112-1,張惠婷,6050,Forest4021
5538,74364,專題討論一,112-1,盧道杰,6050,Forest4021
5539,39415,林業環境資源實務,112-1,張豐丞 ,6050,Forest4025
5540,57305,林業環境資源實務,112-1,鄭舒婷,6050,Forest4025
5541,68589,學士論文上,112-1,邱祈榮,6050,Forest4998
5542,12138,學士論文上,112-1,丁宗蘇,6050,Forest4998
5543,64855,學士論文上,112-1,鄭智馨,6050,Forest4998
5544,82994,學士論文上,112-1,葉汀峰,6050,Forest4998
5545,13768,學士論文上,112-1,張豐丞 ,6050,Forest4998
5546,53382,學士論文上,112-1,鄭舒婷,6050,Forest4998
5547,25507,木材抽出物,112-1,張惠婷,6050,Forest5000
5548,52693,林產工業之環境污染防治,112-1,柯淳涵,6050,Forest5008
5549,70134,社區取向的保育論述與方法,112-1,盧道杰,6050,Forest5010
5550,55422,自然保護區管理,112-1,盧道杰,6050,Forest5012
5551,75369,木質構造建築設計與施工一,112-1,蔡明哲,6050,Forest5017
5552,21667,自然保護區管理實習,112-1,盧道杰,6050,Forest5021
5553,14816,木材形成蛋白質體研究法,112-1,葉汀峰,6050,Forest5026
5554,34701,坡地水文學,112-1,梁偉立,6050,Forest5030
5555,24336,探索臺灣:自然環境與資源,112-1,袁孝維,6050,Forest5035
5556,28826,探索臺灣:自然環境與資源,112-1,袁孝維,6050,Forest5035
5557,39096,環境倫理,112-1,劉奇璋,6050,Forest5040
5558,44488,氣候變遷與森林生態系,112-1,中井太郎,6050,Forest5065
5559,50129,探索臺灣：自然資源保育與經營管理,112-1,劉奇璋,6050,Forest5071
5560,81618,森林療癒概論,112-1,余家斌 ,6050,Forest5072
5561,83852,木材膠合劑與複合材料,112-1,柯淳涵,6050,Forest5075
5562,76663,土壤有機物管理與碳匯,112-1,鄭智馨,6050,Forest5080
5563,64189,森林碳匯與碳權交易,112-1,邱祈榮,6050,Forest5081
5564,37485,生態檢核,112-1,劉奇璋,6050,Forest5083
5565,55944,植群生態學,112-1,林政道,6050,Forest5084
5566,64678,普通植物學,112-1,李勇毅,6050,LS1011
5567,89050,普通植物學實驗,112-1,李勇毅,6050,LS1019
5568,62970,普通植物學實驗,112-1,李勇毅,6050,LS1019
5569,28094,普通化學丙,112-1,林至闓,6060,Chem1009
5570,53399,普通化學丙,112-1,邱靜雯,6060,Chem1009
5571,67688,普通化學丙,112-1,柳玗珍,6060,Chem1009
5572,72353,普通化學實驗,112-1,林至闓,6060,Chem1010
5573,25092,普通化學實驗,112-1,林至闓,6060,Chem1010
5574,27502,現代農業體驗一,112-1,董致韡,6060,Agron1010
5575,58601,現代農業體驗一,112-1,林淑怡,6060,Agron1010
5576,30667,現代農業體驗一,112-1,陳億乘,6060,Agron1010
5577,57805,現代農業體驗一,112-1,莊汶博,6060,Agron1010
5578,12418,現代農業體驗二,112-1,張育森,6060,Agron1011
5579,67988,現代農業體驗二,112-1,林雅芬,6060,Agron1011
5580,55478,現代農業體驗二,112-1,賴喜美,6060,Agron1011
5581,17380,現代農業體驗二,112-1,廖國基,6060,Agron1011
5582,86256,現代農業體驗二,112-1,盧炯敏,6060,Agron1011
5583,63598,現代農業體驗二,112-1,顏炳郎,6060,Agron1011
5584,40345,現代農業體驗二,112-1,蔡明哲,6060,Agron1011
5585,61765,服務學習甲,112-1,陳明汝,6060,AniSci0004
5586,83823,服務學習乙,112-1,朱有田,6060,AniSci0005
5587,46979,統計學,112-1,陳億乘,6060,AniSci2002
5588,32216,寵物營養,112-1,林美峰,6060,AniSci2015
5589,16019,家禽學,112-1,魏恒巍,6060,AniSci3000
5590,16019,家禽學,112-1,魏恒巍,6060,AniSci3000
5591,44045,家禽學實習,112-1,林原佑,6060,AniSci3002
5592,47902,牧場實務技術一,112-1,林原佑,6060,AniSci3047
5593,14868,幹細胞學導論,112-1,吳信志,6060,AniSci3021
5594,45356,乳品學,112-1,王聖耀,6060,AniSci3043
5595,14308,乳品學實習,112-1,王聖耀,6060,AniSci3044
5596,23303,暑期實習,112-1,王翰聰,6060,AniSci4001
5597,89160,動物產品加工廠規劃及管理,112-1,何中平,6060,AniSci4029
5598,85093,專題研究,112-1,邱智賢,6060,AniSci4018
5599,76990,專題研究,112-1,王佩華,6060,AniSci4018
5600,32987,專題研究,112-1,朱有田,6060,AniSci4018
5601,28403,專題研究,112-1,林恩仲,6060,AniSci4018
5602,42382,專題研究,112-1,許孟傑,6060,AniSci4018
5603,12565,專題討論上,112-1,邱智賢,6060,AniSci4019
5604,67842,專題討論上,112-1,王佩華,6060,AniSci4019
5605,45526,專題討論上,112-1,陳億乘,6060,AniSci4019
5606,27923,專題討論上,112-1,朱有田,6060,AniSci4019
5607,35535,專題討論上,112-1,王翰聰,6060,AniSci4019
5608,14677,專題討論上,112-1,魏恒巍,6060,AniSci4019
5609,70593,專題討論上,112-1,林原佑,6060,AniSci4019
5610,83619,專題討論上,112-1,許孟傑,6060,AniSci4019
5611,42939,動物科學技術導論,112-1,陳明汝,6060,AniSci1005
5612,78865,動物解剖生理學上,112-1,許孟傑,6060,AniSci2004
5613,41810,動物解剖生理學實習上,112-1,許孟傑,6060,AniSci2006
5614,47736,動物生殖學,112-1,吳信志,6060,AniSci2020
5615,35946,動物細胞生物學,112-1,朱有田,6060,AniSci2021
5616,34892,動物營養學,112-1,陳靜宜,6060,AniSci3025
5617,80874,動物營養學實習,112-1,陳靜宜,6060,AniSci3026
5618,29639,實驗動物學,112-1,邱智賢,6060,AniSci4003
5619,66471,動物資源經營學,112-1,蘇忠楨,6060,AniSci4008
5620,72521,動物行為與福祉,112-1,徐濟泰,6060,AniSci6007
5621,47810,伴侶動物學,112-1,林美峰,6060,AniSci6008
5622,26201,生物實驗統計方法,112-1,林恩仲,6060,AniSci5035
5623,16836,畜產品相關供應鏈實務,112-1,陳明汝,6060,AniSci5039
5624,11587,分子生物學,112-1,靳宗洛,6060,LS3010
5625,11587,分子生物學,112-1,靳宗洛,6060,LS3010
5626,71546,生物化學乙上,112-1,張茂山,6060,BChem3007
5627,88634,微積分1,112-1,傅斯緯,6070,MATH4006
5628,65657,微積分1,112-1,陳健樺,6070,MATH4006
5629,57133,微積分1,112-1,鄭聖賢,6070,MATH4006
5630,61467,微積分2,112-1,傅斯緯,6070,MATH4007
5631,61939,微積分2,112-1,陳健樺,6070,MATH4007
5632,58849,微積分2,112-1,鄭聖賢,6070,MATH4007
5633,89473,畜牧學甲,112-1,魏恒巍,6070,AniSci2008
5634,55424,服務學習甲,112-1,楊豐安,6070,AGEC0004
5635,68747,農業經濟概論,112-1,張宏浩,6070,AGEC1004
5636,40989,經濟學原理上,112-1,陳  暐,6070,AGEC1005
5637,44626,統計學上,112-1,楊豐安,6070,AGEC2001
5638,30590,統計學上,112-1,楊豐安,6070,AGEC2001
5639,35671,個體經濟學甲上,112-1,吳珮瑛,6070,AGEC2005
5640,14373,總體經濟學甲上,112-1,何率慈,6070,AGEC2007
5641,38551,農企業管理學,112-1,雷立芬,6070,AGEC3017
5642,34339,農產價格,112-1,劉  鋼,6070,AGEC3006
5643,46820,農業金融,112-1,何率慈,6070,AGEC3008
5644,51399,農業法規甲,112-1,劉  鋼,6070,AGEC4003
5645,85672,農業政策,112-1,陳郁蕙,6070,AGEC4005
5646,49355,農業經濟問題討論上,112-1,張宏浩,6070,AGEC4019
5647,10486,中國經濟,112-1,羅竹平,6070,AGEC4017
5648,81162,產業關聯論,112-1,劉瑞文,6070,AGEC5010
5649,51872,高等統計學一,112-1,劉  鋼,6070,AGEC5019
5650,46469,專題研究一,112-1,雷立芬,6070,AGEC5034
5651,77935,專題研究一,112-1,陳郁蕙,6070,AGEC5034
5652,95089,專題研究一,112-1,陸怡蕙,6070,AGEC5034
5653,15231,專題研究一,112-1,張宏浩,6070,AGEC5034
5654,28656,專題研究一,112-1,石曜合,6070,AGEC5034
5655,68332,專題研究一,112-1,何率慈,6070,AGEC5034
5656,56846,專題研究一,112-1,陳  暐,6070,AGEC5034
5657,41550,氣候變遷衝擊與因應,112-1,楊之遠,6070,AGEC5038
5658,73938,企業總裁領導實務,112-1,唐迎華,6070,AGEC3037
5659,81310,會計學甲一上,112-1,陳坤志,6070,Acc1003
5660,34500,分析化學實驗,112-1,江建文,6080,Chem2019
5661,68664,分析化學,112-1,江建文,6080,Chem2040
5662,27502,現代農業體驗一,112-1,董致韡,6080,Agron1010
5663,58601,現代農業體驗一,112-1,林淑怡,6080,Agron1010
5664,30667,現代農業體驗一,112-1,陳億乘,6080,Agron1010
5665,57805,現代農業體驗一,112-1,莊汶博,6080,Agron1010
5666,12418,現代農業體驗二,112-1,張育森,6080,Agron1011
5667,67988,現代農業體驗二,112-1,林雅芬,6080,Agron1011
5668,55478,現代農業體驗二,112-1,賴喜美,6080,Agron1011
5669,17380,現代農業體驗二,112-1,廖國基,6080,Agron1011
5670,86256,現代農業體驗二,112-1,盧炯敏,6080,Agron1011
5671,63598,現代農業體驗二,112-1,顏炳郎,6080,Agron1011
5672,40345,現代農業體驗二,112-1,蔡明哲,6080,Agron1011
5673,22581,統計學,112-1,蔡政安,6080,Agron2002
5674,50240,服務學習甲,112-1,許富鈞,6080,HORT0004
5675,67349,服務學習乙,112-1,張耀乾,6080,HORT0006
5676,65226,園場操作與經營一,112-1,官彥州,6080,HORT1004
5677,77658,園藝學原理,112-1,張耀乾,6080,HORT1008
5678,83211,遺傳學,112-1,楊雯如,6080,HORT3001
5679,27122,植物繁殖,112-1,許富鈞,6080,HORT3002
5680,85780,植物繁殖實習,112-1,許富鈞,6080,HORT3003
5681,20661,蔬菜學,112-1,林淑怡,6080,HORT2014
5682,16900,蔬菜學實習,112-1,林淑怡,6080,HORT2015
5683,23521,花卉學,112-1,葉德銘,6080,HORT2016
5684,34816,常綠果樹及實習一,112-1,林書妍,6080,HORT3006
5685,39487,景觀設計及實習二,112-1,鄭佳昆,6080,HORT3027
5686,85366,學士專題研究一,112-1,葉德銘,6080,HORT3031
5687,52706,學士專題研究一,112-1,張耀乾,6080,HORT3031
5688,68839,學士專題研究一,112-1,杜宜殷,6080,HORT3031
5689,62965,學士專題研究一,112-1,陳惠美,6080,HORT3031
5690,65752,學士專題研究一,112-1,李國譚,6080,HORT3031
5691,44220,學士專題研究一,112-1,鄭佳昆,6080,HORT3031
5692,78345,學士專題研究一,112-1,吳思節,6080,HORT3031
5693,71999,學士專題研究一,112-1,林淑怡,6080,HORT3031
5694,55456,學士專題研究一,112-1,許富鈞,6080,HORT3031
5695,15841,學士專題研究一,112-1,張伯茹,6080,HORT3031
5696,27802,學士專題研究一,112-1,林書妍,6080,HORT3031
5697,38887,學士專題研究一,112-1,盧炯敏,6080,HORT3031
5698,59698,學士專題實作一,112-1,徐源泰,6080,HORT3033
5699,25110,學士專題實作一,112-1,張育森,6080,HORT3033
5700,66049,學士專題實作一,112-1,杜宜殷,6080,HORT3033
5701,89328,學士專題實作一,112-1,吳思節,6080,HORT3033
5702,57172,學士專題實作一,112-1,林淑怡,6080,HORT3033
5703,51309,學士專題實作一,112-1,盧炯敏,6080,HORT3033
5704,65422,園產品處理學,112-1,吳俊達,6080,HORT3011
5705,81436,園產品處理學實習,112-1,吳俊達,6080,HORT3012
5706,48981,基本設計及實習,112-1,張伯茹,6080,HORT2010
5707,10964,景觀描繪及實習,112-1,張伯茹,6080,HORT2011
5708,79700,景觀工程學及實習一,112-1,林寶秀,6080,HORT3015
5709,18660,遺傳學實驗,112-1,楊雯如,6080,HORT3018
5710,21631,景觀規劃與實習,112-1,陳惠美,6080,HORT4015
5711,40811,專業實習一,112-1,林寶秀,6080,HORT4013
5712,52740,專業實習一,112-1,張伯茹,6080,HORT4013
5713,54270,專題討論上,112-1,杜宜殷,6080,HORT4005
5714,79787,畢業設計一,112-1,鄭佳昆,6080,HORT4007
5715,29102,畢業設計一,112-1,林寶秀,6080,HORT4007
5716,30565,畢業設計一,112-1,張伯茹,6080,HORT4007
5717,50841,學士論文上,112-1,張伯茹,6080,HORT4997
5718,11701,植物病蟲害防治,112-1,洪挺軒,6080,PPM3011
5719,49575,食品分析,112-1,賴喜美,6080,AC5091
5720,49200,茶葉製造,112-1,林書妍,6080,HORT5080
5721,39099,園產品採收後生理學,112-1,官彥州,6080,HORT5004
5722,69096,園產品採收後生理實驗,112-1,官彥州,6080,HORT5018
5723,23827,植物基因轉殖,112-1,杜宜殷,6080,HORT5024
5724,43907,觀葉植物,112-1,葉德銘,6080,HORT5025
5725,10895,香藥植物之栽培與利用,112-1,張育森,6080,HORT5029
5726,16562,飲料作物,112-1,林書妍,6080,HORT5030
5727,16689,園產品分析與實習一,112-1,許  輔,6080,HORT5039
5728,44302,國家公園規劃與管理,112-1,陳惠美,6080,HORT5044
5729,38780,基礎植物分子生物學,112-1,杜宜殷,6080,HORT5048
5730,46405,電腦輔助景觀設計,112-1,鄭佳昆,6080,HORT5051
5731,71514,電腦輔助景觀模擬與表現法,112-1,鄭佳昆,6080,HORT5057
5732,40103,落葉果樹一,112-1,李國譚,6080,HORT5096
5733,52612,園藝作物分子生物技術專題研究,112-1,杜宜殷,6080,HORT5101
5734,31070,食品化學,112-1,呂廷璋,6080,FOOD5203
5735,49952,普通植物學,112-1,陳香君,6080,LS1011
5736,28221,普通植物學實驗,112-1,陳香君,6080,LS1019
5737,86678,普通植物學實驗,112-1,陳香君,6080,LS1019
5738,51821,生物化學實驗,112-1,黃楓婷,6080,BST2003
5739,71546,生物化學乙上,112-1,張茂山,6080,BChem3007
5740,28094,普通化學丙,112-1,林至闓,6090,Chem1009
5741,53399,普通化學丙,112-1,邱靜雯,6090,Chem1009
5742,67688,普通化學丙,112-1,柳玗珍,6090,Chem1009
5743,38201,普通化學實驗,112-1,林至闓,6090,Chem1010
5744,25092,普通化學實驗,112-1,林至闓,6090,Chem1010
5745,27502,現代農業體驗一,112-1,董致韡,6090,Agron1010
5746,58601,現代農業體驗一,112-1,林淑怡,6090,Agron1010
5747,30667,現代農業體驗一,112-1,陳億乘,6090,Agron1010
5748,57805,現代農業體驗一,112-1,莊汶博,6090,Agron1010
5749,12418,現代農業體驗二,112-1,張育森,6090,Agron1011
5750,67988,現代農業體驗二,112-1,林雅芬,6090,Agron1011
5751,55478,現代農業體驗二,112-1,賴喜美,6090,Agron1011
5752,17380,現代農業體驗二,112-1,廖國基,6090,Agron1011
5753,86256,現代農業體驗二,112-1,盧炯敏,6090,Agron1011
5754,63598,現代農業體驗二,112-1,顏炳郎,6090,Agron1011
5755,40345,現代農業體驗二,112-1,蔡明哲,6090,Agron1011
5756,24707,服務學習甲,112-1,張芳嘉,6090,VM0004
5757,60649,服務學習甲,112-1,張家宜,6090,VM0004
5758,75254,服務學習乙,112-1,楊瑋誠,6090,VM0005
5759,53905,獸醫寄生虫學及實習,112-1,楊瑋誠,6090,VM2006
5760,36578,獸醫寄生虫學及實習,112-1,楊瑋誠,6090,VM2006
5761,79393,獸醫解剖學及實習上,112-1,蕭逸澤,6090,VM2009
5762,72640,獸醫解剖學及實習上,112-1,蕭逸澤,6090,VM2009
5763,81058,實驗動物科學入門,112-1,萬灼華,6090,VM2020
5764,64016,獸醫生理學上,112-1,王家琪,6090,VM2015
5765,75927,動物組織學,112-1,江逸凡,6090,VM2018
5766,15292,動物組織學,112-1,江逸凡,6090,VM2018
5767,29861,動物組織學實習,112-1,江逸凡,6090,VM2019
5768,74685,動物組織學實習,112-1,江逸凡,6090,VM2019
5769,24410,獸醫病理學及實習上,112-1,鄭謙仁,6090,VM3002
5770,65664,獸醫病理學及實習上,112-1,黃威翔,6090,VM3002
5771,50336,大動物外科手術及實習,112-1,季昭華,6090,VM3007
5772,13988,獸醫免疫學,112-1,林翰佑,6090,VM3021
5773,83554,獸醫藥理學,112-1,詹東榮,6090,VM3012
5774,32485,獸醫藥理學,112-1,詹東榮,6090,VM3012
5775,31777,細胞分子生物學,112-1,蔡沛學,6090,VM3022
5776,86611,水產動物疾病學,112-1,陳媺玫,6090,VM4001
5777,22976,水產動物疾病學,112-1,陳媺玫,6090,VM4001
5778,69193,禽病學,112-1,吳乃慧,6090,VM4009
5779,64055,豬病學,112-1,葉光勝,6090,VM4011
5780,56098,醫院見習,112-1,張雅珮,6090,VM4014
5781,79564,醫院見習,112-1,張雅珮,6090,VM4014
5782,21398,專題研究上,112-1,張芳嘉,6090,VM4017
5783,25963,專題研究上,112-1,周崇熙,6090,VM4017
5784,77499,專題研究上,112-1,林辰栖,6090,VM4017
5785,75498,專題研究上,112-1,王儷蒨,6090,VM4017
5786,62589,專題研究上,112-1,李雅珍,6090,VM4017
5787,32809,專題研究上,112-1,陳慧文,6090,VM4017
5788,43636,專題研究上,112-1,武敬和,6090,VM4017
5789,19549,專題研究上,112-1,蔡沛學,6090,VM4017
5790,37522,專題研究上,112-1,張惠雯,6090,VM4017
5791,41036,專題研究上,112-1,余品奐,6090,VM4017
5792,11286,專題研究上,112-1,林翰佑,6090,VM4017
